state,county,cofips,race,sex,renters,variance
FL,LEON,12073,white,female,25421,19113.3442772186
FL,LEON,12073,white,male,25573,19189.9675744269
FL,LEVY,12075,asian,female,10.7951807228916,2493.45802797465
FL,LEVY,12075,asian,male,18.8915662650602,7634.84955527971
FL,LEVY,12075,black,female,607.783642691415,4150.72881584248
FL,LEVY,12075,black,male,513.685614849188,2979.23023650846
FL,LEVY,12075,hisp,female,333.461538461539,4555.98311317274
FL,LEVY,12075,hisp,male,391.923076923077,6267.0733614625
FL,LEVY,12075,other,female,38.9934354485777,1123.28319946182
FL,LEVY,12075,other,male,26.1137855579869,504.805011588297
FL,LEVY,12075,white,female,2583.79511452963,25038.4906821228
FL,LEVY,12075,white,male,2597.18874144197,25295.5841989135
FL,LIBERTY,12077,asian,female,0,869.575855646034
FL,LIBERTY,12077,asian,male,0,925.278537576773
FL,LIBERTY,12077,black,female,55.3183316848005,803.658519742918
FL,LIBERTY,12077,black,male,35.005110451698,321.936871207864
FL,LIBERTY,12077,hisp,female,29,307.878829192426
FL,LIBERTY,12077,hisp,male,42.2881844380404,653.859499720869
FL,LIBERTY,12077,other,female,17.8095238095238,150.720145669304
FL,LIBERTY,12077,other,male,20.2857142857143,195.276646091395
FL,LIBERTY,12077,white,female,433.920879969124,3560.68974130504
FL,LIBERTY,12077,white,male,400.691045928213,3037.62580173223
FL,MADISON,12079,asian,female,2.84210526315789,119.877151424402
FL,MADISON,12079,asian,male,24.6315789473684,8825.20299323035
FL,MADISON,12079,black,female,778.803621169916,3485.93512070742
FL,MADISON,12079,black,male,407.141713091922,995.249679354104
FL,MADISON,12079,hisp,female,34.4353083434099,555.320589743424
FL,MADISON,12079,hisp,male,42.5707376058041,848.355082543936
FL,MADISON,12079,other,female,34.6905537459283,581.508270862592
FL,MADISON,12079,other,male,2.44299674267101,3.25375576021135
FL,MADISON,12079,white,female,686.753541076487,6756.29534117595
FL,MADISON,12079,white,male,695.389518413598,6926.15843977069
FL,MANATEE,12081,asian,female,641,635.585839839957
FL,MANATEE,12081,asian,male,634,628.865463130033
FL,MANATEE,12081,black,female,6645,6101.35620895394
FL,MANATEE,12081,black,male,5227,4876.58116192112
FL,MANATEE,12081,hisp,female,9318,8271.5868410574
FL,MANATEE,12081,hisp,male,9668,8517.26765312854
FL,MANATEE,12081,other,female,939,925.304546931262
FL,MANATEE,12081,other,male,809,800.373974580768
FL,MANATEE,12081,white,female,26634,18182.5879838042
FL,MANATEE,12081,white,male,23537,16936.8285058065
FL,MARION,12083,asian,female,335,332.696526842502
FL,MARION,12083,asian,male,265,263.56126843403
FL,MARION,12083,black,female,6900,6061.60065364846
FL,MARION,12083,black,male,5182,4733.86636191098
FL,MARION,12083,hisp,female,5143,4695.2570025288
FL,MARION,12083,hisp,male,5142,4717.96019681355
FL,MARION,12083,other,female,640,633.320978243078
FL,MARION,12083,other,male,693,684.433400126823
FL,MARION,12083,white,female,21664,14143.1534665154
FL,MARION,12083,white,male,17394,12543.2478993014
FL,MARTIN,12085,asian,female,274,271.402034742889
FL,MARTIN,12085,asian,male,245,242.922866634369
FL,MARTIN,12085,black,female,1333,1271.51169631116
FL,MARTIN,12085,black,male,1181,1132.73503356634
FL,MARTIN,12085,hisp,female,2566,2338.1518444183
FL,MARTIN,12085,hisp,male,4245,3621.42656931276
FL,MARTIN,12085,other,female,225,223.248148660807
FL,MARTIN,12085,other,male,296,292.968094677832
FL,MARTIN,12085,white,female,9859,6495.44954668143
FL,MARTIN,12085,white,male,8674,6070.4192677694
FL,MIAMI-DADE,12086,asian,female,5571.53284671533,12212.7730946857
FL,MIAMI-DADE,12086,asian,male,5902.68613138686,8178.37986441934
FL,MIAMI-DADE,12086,black,female,82860.9601809955,88194.307828469
FL,MIAMI-DADE,12086,black,male,64862.5375565611,77924.0549692484
FL,MIAMI-DADE,12086,hisp,female,331508.245639535,262901.162493902
FL,MIAMI-DADE,12086,hisp,male,294756.931686047,260046.342684382
FL,MIAMI-DADE,12086,other,female,3371.79901153213,4121.45047396223
FL,MIAMI-DADE,12086,other,male,2902.96705107084,4747.503916691
FL,MIAMI-DADE,12086,white,female,42660.1319123742,54886.1704286759
FL,MIAMI-DADE,12086,white,male,46717.1775014802,66004.7128538143
FL,MONROE,12087,asian,female,238.467153284672,3293.09261958357
FL,MONROE,12087,asian,male,141.313868613139,1202.64804743651
FL,MONROE,12087,black,female,1193.03981900452,13386.3039920232
FL,MONROE,12087,black,male,1182.46244343891,13154.6132339713
FL,MONROE,12087,hisp,female,3447.75436046512,11292.2500991645
FL,MONROE,12087,hisp,male,3508.06831395349,11655.2016616231
FL,MONROE,12087,other,female,124.200988467875,476.129337468855
FL,MONROE,12087,other,male,191.03294892916,1065.60102689262
FL,MONROE,12087,white,female,7233.86808762581,151283.76399726
FL,MONROE,12087,white,male,8734.82249851984,218917.813751026
FL,NASSAU,12089,asian,female,210,131441.648167082
FL,NASSAU,12089,asian,male,124,45879.5061727224
FL,NASSAU,12089,black,female,834.861878453039,9032.30707399933
FL,NASSAU,12089,black,male,326.012891344383,1510.90098224536
FL,NASSAU,12089,hisp,female,308.232558139535,1350.24635137552
FL,NASSAU,12089,hisp,male,272.63122923588,1085.85006131727
FL,NASSAU,12089,other,female,296,42137.9517234167
FL,NASSAU,12089,other,male,103,5169.44067103871
FL,NASSAU,12089,white,female,5787.74684962195,19691.1017155509
FL,NASSAU,12089,white,male,4795.49201904229,14186.2713281589
FL,OKALOOSA,12091,asian,female,975,955.795842508232
FL,OKALOOSA,12091,asian,male,810,796.74572230864
FL,OKALOOSA,12091,black,female,2963,2785.64259307893
FL,OKALOOSA,12091,black,male,3122,2925.09723035898
FL,OKALOOSA,12091,hisp,female,2747,2594.55845336458
FL,OKALOOSA,12091,hisp,male,2809,2649.59956364518
FL,OKALOOSA,12091,other,female,997,976.919415769378
FL,OKALOOSA,12091,other,male,774,761.897699036383
FL,OKALOOSA,12091,white,female,16877,11122.9116179471
FL,OKALOOSA,12091,white,male,17427,11291.7637623482
FL,OKEECHOBEE,12093,asian,female,19.5,81.1944700011878
FL,OKEECHOBEE,12093,asian,male,13.7647058823529,42.7786612177707
FL,OKEECHOBEE,12093,black,female,342.884422110553,3888.85291226548
FL,OKEECHOBEE,12093,black,male,182.190117252931,1120.31545568674
FL,OKEECHOBEE,12093,hisp,female,913.459704499664,9360.72524062471
FL,OKEECHOBEE,12093,hisp,male,1112.10644728005,13798.4374880335
FL,OKEECHOBEE,12093,other,female,46.2327683615819,197.565645446182
FL,OKEECHOBEE,12093,other,male,52.4610169491526,252.688261485788
FL,OKEECHOBEE,12093,white,female,2369.5336436733,12702.4273226648
FL,OKEECHOBEE,12093,white,male,2099.95768091409,10093.2613285311
FL,ORANGE,12095,asian,female,7291,7124.93161717122
FL,ORANGE,12095,asian,male,7209,7042.32518716057
FL,ORANGE,12095,black,female,51967,42458.9342348437
FL,ORANGE,12095,black,male,43187,37233.1838949382
FL,ORANGE,12095,hisp,female,72185,57615.6140132394
FL,ORANGE,12095,hisp,male,66637,54259.1123119916
FL,ORANGE,12095,other,female,5026,4952.30882582258
FL,ORANGE,12095,other,male,5203,5128.07273697623
FL,ORANGE,12095,white,female,71509,57617.0525420166
FL,ORANGE,12095,white,male,70534,56988.7966062282
FL,OSCEOLA,12097,asian,female,565,561.388094955074
FL,OSCEOLA,12097,asian,male,671,665.820826676071
FL,OSCEOLA,12097,black,female,3954,3777.45354712849
FL,OSCEOLA,12097,black,male,4244,4032.30319385431
FL,OSCEOLA,12097,hisp,female,27887,19105.2015801543
FL,OSCEOLA,12097,hisp,male,25159,17938.8253428679
FL,OSCEOLA,12097,other,female,1020,1007.94409992482
FL,OSCEOLA,12097,other,male,955,943.996366606065
FL,OSCEOLA,12097,white,female,12852,10928.7240456548
FL,OSCEOLA,12097,white,male,11342,9867.1149649599
FL,PALM BEACH,12099,asian,female,3619,3577.68891110786
FL,PALM BEACH,12099,asian,male,3784,3735.98034525558
FL,PALM BEACH,12099,black,female,47389,39444.6661822045
FL,PALM BEACH,12099,black,male,38293,33087.8472770656
FL,PALM BEACH,12099,hisp,female,46648,39004.483746543
FL,PALM BEACH,12099,hisp,male,50260,41019.9314368233
FL,PALM BEACH,12099,other,female,3182,3145.4983803708
FL,PALM BEACH,12099,other,male,2460,2439.55365269943
FL,PALM BEACH,12099,white,female,77300,57963.5286751441
FL,PALM BEACH,12099,white,male,71490,54716.0588837392
FL,PASCO,12101,asian,female,891,882.90660977294
FL,PASCO,12101,asian,male,816,807.855622321261
FL,PASCO,12101,black,female,3560,3417.29887266203
FL,PASCO,12101,black,male,3367,3225.95014315964
FL,PASCO,12101,hisp,female,8352,7609.16902640185
FL,PASCO,12101,hisp,male,7305,6731.88407250446
FL,PASCO,12101,other,female,847,839.145482430575
FL,PASCO,12101,other,male,847,838.988917139472
FL,PASCO,12101,white,female,41367,24466.1396908638
FL,PASCO,12101,white,male,34693,22734.7347934988
FL,PINELLAS,12103,asian,female,3635,3566.65735131489
FL,PINELLAS,12103,asian,male,3496,3426.68809611714
FL,PINELLAS,12103,black,female,21196,18658.9980919167
FL,PINELLAS,12103,black,male,17609,15944.3822394959
FL,PINELLAS,12103,hisp,female,16214,15017.6993242412
FL,PINELLAS,12103,hisp,male,15643,14490.8229988648
FL,PINELLAS,12103,other,female,3003,2964.96723183309
FL,PINELLAS,12103,other,male,2120,2101.48369448011
FL,PINELLAS,12103,white,female,89439,57037.1188053483
FL,PINELLAS,12103,white,male,80792,54513.3093772337
FL,POLK,12105,asian,female,1398,1382.17307592057
FL,POLK,12105,asian,male,817,810.735526211232
FL,POLK,12105,black,female,16866,14855.053520541
FL,POLK,12105,black,male,13614,12332.8541515527
FL,POLK,12105,hisp,female,17962,15687.5884311713
FL,POLK,12105,hisp,male,17607,15415.2229121823
FL,POLK,12105,other,female,1228,1216.93648833519
FL,POLK,12105,other,male,1018,1009.97309478812
FL,POLK,12105,white,female,40380,29224.0864235904
FL,POLK,12105,white,male,36063,27052.9902708056
FL,PUTNAM,12107,asian,female,0,0
FL,PUTNAM,12107,asian,male,14.4,358.027187428918
FL,PUTNAM,12107,black,female,2216.6521917247,5878.16615641046
FL,PUTNAM,12107,black,male,1541.59688652192,3257.35226685281
FL,PUTNAM,12107,hisp,female,888.322147651007,2568.71696456373
FL,PUTNAM,12107,hisp,male,958.389261744966,2929.03629028342
FL,PUTNAM,12107,other,female,111.042105263158,327.431960508182
FL,PUTNAM,12107,other,male,62.4105263157895,125.587717396464
FL,PUTNAM,12107,white,female,4759.14262343843,32012.7708344896
FL,PUTNAM,12107,white,male,3779.2995240928,20706.7825756834
FL,ST. JOHNS,12109,asian,female,230,228.389404780027
FL,ST. JOHNS,12109,asian,male,253.6,600.623505338493
FL,ST. JOHNS,12109,black,female,1151.3478082753,6202.76847464192
FL,ST. JOHNS,12109,black,male,1019.40311347808,3398.02728949982
FL,ST. JOHNS,12109,hisp,female,1335.67785234899,6891.45083552084
FL,ST. JOHNS,12109,hisp,male,1372.61073825503,7858.98941341244
FL,ST. JOHNS,12109,other,female,419.957894736842,841.437071503824
FL,ST. JOHNS,12109,other,male,364.589473684211,490.316366065166
FL,ST. JOHNS,12109,white,female,16647.8573765616,34881.9676009894
FL,ST. JOHNS,12109,white,male,15306.7004759072,24973.9072444694
FL,ST. LUCIE,12111,asian,female,223,222.17573189596
FL,ST. LUCIE,12111,asian,male,121,120.72861128926
FL,ST. LUCIE,12111,black,female,8395,7092.19793609622
FL,ST. LUCIE,12111,black,male,6924,6074.72943172971
FL,ST. LUCIE,12111,hisp,female,6497,5813.01978666181
FL,ST. LUCIE,12111,hisp,male,6864,6107.39088999183
FL,ST. LUCIE,12111,other,female,443,439.874424463668
FL,ST. LUCIE,12111,other,male,315,313.321262346044
FL,ST. LUCIE,12111,white,female,17717,12658.8576493199
FL,ST. LUCIE,12111,white,male,15348,11511.6042851543
FL,SANTA ROSA,12113,asian,female,448,441.48257834064
FL,SANTA ROSA,12113,asian,male,222,220.399610326352
FL,SANTA ROSA,12113,black,female,641,627.657541808735
FL,SANTA ROSA,12113,black,male,1187,1141.24682578341
FL,SANTA ROSA,12113,hisp,female,1021,987.149017697678
FL,SANTA ROSA,12113,hisp,male,1061,1024.44468257834
FL,SANTA ROSA,12113,other,female,981,949.749439844131
FL,SANTA ROSA,12113,other,male,480,472.518265952265
FL,SANTA ROSA,12113,white,female,12892,7494.90099042052
FL,SANTA ROSA,12113,white,male,11862,7292.84773502192
FL,SARASOTA,12115,asian,female,564,560.071492110423
FL,SARASOTA,12115,asian,male,555,551.201276486065
FL,SARASOTA,12115,black,female,3488,3258.09227300498
FL,SARASOTA,12115,black,male,2056,1987.18364066647
FL,SARASOTA,12115,hisp,female,5290,4899.56277277457
FL,SARASOTA,12115,hisp,male,5293,4915.93863817495
FL,SARASOTA,12115,other,female,1006,993.994058780806
FL,SARASOTA,12115,other,male,696,690.121273571875
FL,SARASOTA,12115,white,female,35120,20396.5546142238
FL,SARASOTA,12115,white,male,30902,19507.7309326775
FL,SEMINOLE,12117,asian,female,2035,1988.28537038667
FL,SEMINOLE,12117,asian,male,1453,1429.38614446145
FL,SEMINOLE,12117,black,female,8181,7477.99199639388
FL,SEMINOLE,12117,black,male,6338,5933.96505054006
FL,SEMINOLE,12117,hisp,female,14307,12260.7602493133
FL,SEMINOLE,12117,hisp,male,13048,11363.5852640428
FL,SEMINOLE,12117,other,female,1342,1324.47715429346
FL,SEMINOLE,12117,other,male,1317,1298.57323304894
FL,SEMINOLE,12117,white,female,29195,20973.026219227
FL,SEMINOLE,12117,white,male,27267,20109.7336641236
FL,SUMTER,12119,asian,female,9.71186440677966,12657.6502818838
FL,SUMTER,12119,asian,male,6.52542372881356,7442.24946520565
FL,SUMTER,12119,black,female,571.183292763553,9356.42084096343
FL,SUMTER,12119,black,male,419.559119184998,5257.85781345202
FL,SUMTER,12119,hisp,female,292.548696537069,5364.69681808974
FL,SUMTER,12119,hisp,male,369.198976385023,10733.2408470081
FL,SUMTER,12119,other,female,58.9194918714457,2837.07664867699
FL,SUMTER,12119,other,male,26.8764923581464,961.800062417925
FL,SUMTER,12119,white,female,3834.40868585781,53641.2994467785
FL,SUMTER,12119,white,male,3404.88605292285,41780.7673435766
FL,SUWANNEE,12121,asian,female,0.157894736842105,35.9111881315426
FL,SUWANNEE,12121,asian,male,1.36842105263158,2696.77707198188
FL,SUWANNEE,12121,black,female,1411.50417827298,60932.7112328783
FL,SUWANNEE,12121,black,male,737.903899721449,16792.5214018128
FL,SUWANNEE,12121,hisp,female,699.392986698912,4353.76158262751
FL,SUWANNEE,12121,hisp,male,864.626360338573,6508.45861693973
FL,SUWANNEE,12121,other,female,49.2605863192182,1214.55970955045
FL,SUWANNEE,12121,other,male,3.46905537459283,6.76919701978565
FL,SUWANNEE,12121,white,female,2751.73087818697,28310.0483190979
FL,SUWANNEE,12121,white,male,2786.33410056657,29008.4309020773
FL,TAYLOR,12123,asian,female,0,26.1834926120667
FL,TAYLOR,12123,asian,male,0,1966.6712228619
FL,TAYLOR,12123,black,female,433.356545961003,11718.8992159407
FL,TAYLOR,12123,black,male,226.549442896936,3215.91851397563
FL,TAYLOR,12123,hisp,female,71.2454655380895,2051.07764150203
FL,TAYLOR,12123,hisp,male,88.0773881499396,3133.19402728335
FL,TAYLOR,12123,other,female,39.5472312703583,1130.50717665344
FL,TAYLOR,12123,other,male,2.78501628664495,6.08723516093804
FL,TAYLOR,12123,white,female,1206.53541076487,26328.2039786496
FL,TAYLOR,12123,white,male,1221.70768413598,26991.0466124079
FL,UNION,12125,asian,female,13.4939759036145,423.63159840434
FL,UNION,12125,asian,male,23.6144578313253,1295.23793356227
FL,UNION,12125,black,female,376.668503480278,5869.35571040599
FL,UNION,12125,black,male,318.352088167053,4198.11144980578
FL,UNION,12125,hisp,female,28.080971659919,352.251594578629
FL,UNION,12125,hisp,male,33.004048582996,486.402550208684
FL,UNION,12125,other,female,3.61050328227571,345.863337873271
FL,UNION,12125,other,male,2.41794310722101,155.126380662485
FL,UNION,12125,white,female,785.362184092638,6054.38637428392
FL,UNION,12125,white,male,789.433268531823,6117.02506956004
FL,VOLUSIA,12127,asian,female,1077,11310.8022835595
FL,VOLUSIA,12127,asian,male,916,2053.20341532595
FL,VOLUSIA,12127,black,female,9859,9030.60387480801
FL,VOLUSIA,12127,black,male,7310,6862.27915396605
FL,VOLUSIA,12127,hisp,female,8057.40634441088,8070.06917292123
FL,VOLUSIA,12127,hisp,male,8427.50302114804,8333.10322622542
FL,VOLUSIA,12127,other,female,1196,1288.29615796905
FL,VOLUSIA,12127,other,male,1195,1319.41721815975
FL,VOLUSIA,12127,white,female,39007.213411241,32028.0771992907
FL,VOLUSIA,12127,white,male,37701.8483583751,30707.9020521652
FL,WAKULLA,12129,asian,female,0,2331.44771862833
FL,WAKULLA,12129,asian,male,0,2480.79396584263
FL,WAKULLA,12129,black,female,113.357237059017,2416.28932165137
FL,WAKULLA,12129,black,male,71.7317837124959,968.093396872524
FL,WAKULLA,12129,hisp,female,40,1029.39952477108
FL,WAKULLA,12129,hisp,male,58.328530259366,2187.3601807013
FL,WAKULLA,12129,other,female,8.90476190476191,415.25073391259
FL,WAKULLA,12129,other,male,10.1428571428571,538.681753380283
FL,WAKULLA,12129,white,female,2229.64376688537,42738.2172251594
FL,WAKULLA,12129,white,male,2058.89675800849,36480.3264325683
FL,WALTON,12131,asian,female,130.237424547284,9874.7173374729
FL,WALTON,12131,asian,male,79.8229376257545,3714.85007880937
FL,WALTON,12131,black,female,565.033744697262,9399.20629105584
FL,WALTON,12131,black,male,454.373312765137,6088.14097130219
FL,WALTON,12131,hisp,female,494.502656313854,12757.4440382549
FL,WALTON,12131,hisp,male,722.661217817736,27165.9948966225
FL,WALTON,12131,other,female,358.063263838965,6573.74053021664
FL,WALTON,12131,other,male,253.859094176851,3331.5919105969
FL,WALTON,12131,white,female,5295.96914456209,87646.1742845081
FL,WALTON,12131,white,male,5023.18989921042,78902.8667087265
FL,WASHINGTON,12133,asian,female,1.49698189134809,1991.48997672795
FL,WASHINGTON,12133,asian,male,0.917505030181087,748.104649680538
FL,WASHINGTON,12133,black,female,286.863285769379,2831.29464703188
FL,WASHINGTON,12133,black,male,230.681835711531,1833.47598315726
FL,WASHINGTON,12133,hisp,female,7.62076011442583,386.80446596914
FL,WASHINGTON,12133,hisp,male,11.1369023293829,826.064166222181
FL,WASHINGTON,12133,other,female,36.920920201294,896.028469334208
FL,WASHINGTON,12133,other,male,26.176132278936,450.679206768409
FL,WASHINGTON,12133,white,female,1401.20947494815,16654.9533634711
FL,WASHINGTON,12133,white,male,1329.03744132737,14987.1528341465
GA,APPLING,13001,asian,female,21.8536585365854,4837.26402330488
GA,APPLING,13001,asian,male,10.7560975609756,1172.75267418887
GA,APPLING,13001,black,female,361.69523039612,4116.26374485082
GA,APPLING,13001,black,male,250.690379951496,1981.93324285932
GA,APPLING,13001,hisp,female,303.547169811321,7214.41317777423
GA,APPLING,13001,hisp,male,380.377358490566,11314.1122747284
GA,APPLING,13001,other,female,0,23.0234201279164
GA,APPLING,13001,other,male,0,0.803975669705069
GA,APPLING,13001,white,female,1192.68973747017,14332.9917332002
GA,APPLING,13001,white,male,959.439140811456,9298.79465546905
GA,ATKINSON,13003,asian,female,0,404.098262211177
GA,ATKINSON,13003,asian,male,0,101.024565552794
GA,ATKINSON,13003,black,female,220.241431198796,1723.59316423419
GA,ATKINSON,13003,black,male,117.093462631667,489.101244939492
GA,ATKINSON,13003,hisp,female,149.236363636364,958.763973399726
GA,ATKINSON,13003,hisp,male,214.4,1965.22875306297
GA,ATKINSON,13003,other,female,6.92711370262391,12.2036009152908
GA,ATKINSON,13003,other,male,37.1545189504373,338.318126629021
GA,ATKINSON,13003,white,female,338.370505234411,3066.15607216677
GA,ATKINSON,13003,white,male,284.619936276741,2170.84181404499
GA,BACON,13005,asian,female,7.26923076923077,249.169654834412
GA,BACON,13005,asian,male,3.63461538461538,62.4147324955852
GA,BACON,13005,black,female,403.423006186256,4070.16771533639
GA,BACON,13005,black,male,214.483698378198,1156.88022078594
GA,BACON,13005,hisp,female,44.7709090909091,558.650315893119
