,state,county,cofips,race,sex,renters,variance
7346,IN,JAY,18075,other,male,4.4375,145.790254365757
7347,IN,JAY,18075,white,female,1656.03290676417,9280.71270409555
7348,IN,JAY,18075,white,male,1433.96160877514,6993.34757150343
7349,IN,JEFFERSON,18077,asian,female,3.16901408450704,356.128110105278
7350,IN,JEFFERSON,18077,asian,male,6.26760563380282,1392.81668803568
7351,IN,JEFFERSON,18077,black,female,43.7209302325581,247.614265358604
7352,IN,JEFFERSON,18077,black,male,101.395348837209,1269.56949686764
7353,IN,JEFFERSON,18077,hisp,female,122.798076923077,1794.15934436855
7354,IN,JEFFERSON,18077,hisp,male,214.586538461538,5412.44855279484
7355,IN,JEFFERSON,18077,other,female,39.843621399177,387.997077182655
7356,IN,JEFFERSON,18077,other,male,69.2427983539095,1152.0538390046
7357,IN,JEFFERSON,18077,white,female,2900.41941997063,22133.8058948235
7358,IN,JEFFERSON,18077,white,male,2883.52973568282,21881.934234609
7359,IN,JENNINGS,18079,asian,female,3.16901408450704,252.956233479988
7360,IN,JENNINGS,18079,asian,male,6.26760563380282,989.249065937448
7361,IN,JENNINGS,18079,black,female,34.5395348837209,254.208322698388
7362,IN,JENNINGS,18079,black,male,80.1023255813954,1328.42076634236
7363,IN,JENNINGS,18079,hisp,female,36.1730769230769,728.52370452522
7364,IN,JENNINGS,18079,hisp,male,63.2115384615385,2218.91482929665
7365,IN,JENNINGS,18079,other,female,9.32510288065844,225.73582961549
7366,IN,JENNINGS,18079,other,male,16.2057613168724,680.678345456963
7367,IN,JENNINGS,18079,white,female,2265.03166299559,20396.1156343792
7368,IN,JENNINGS,18079,white,male,2251.84196035242,20162.4111111053
7369,IN,JOHNSON,18081,asian,female,519.0,509.818386338071
7370,IN,JOHNSON,18081,asian,male,531.0,521.388894569997
7371,IN,JOHNSON,18081,black,female,662.0,647.061730919999
7372,IN,JOHNSON,18081,black,male,421.0,414.958448375771
7373,IN,JOHNSON,18081,hisp,female,647.0,632.731022258581
7374,IN,JOHNSON,18081,hisp,male,756.0,736.518253400143
7375,IN,JOHNSON,18081,other,female,400.0,394.54613627842
7376,IN,JOHNSON,18081,other,male,231.0,229.181102362205
7377,IN,JOHNSON,18081,white,female,13672.0,7300.4015407165
7378,IN,JOHNSON,18081,white,male,11498.0,6991.60861710468
7379,IN,KNOX,18083,asian,female,28.1481481481482,352.295643822744
7380,IN,KNOX,18083,asian,male,30.8148148148148,421.343297931713
7381,IN,KNOX,18083,black,female,136.327868852459,129.782687093537
7382,IN,KNOX,18083,black,male,283.5,324.182237104991
7383,IN,KNOX,18083,hisp,female,96.8745980707396,2196.44009050126
7384,IN,KNOX,18083,hisp,male,149.813504823151,5238.18661649903
7385,IN,KNOX,18083,other,female,26.5748031496063,144.522307936531
7386,IN,KNOX,18083,other,male,18.9212598425197,74.4232343276116
7387,IN,KNOX,18083,white,female,4152.24629614472,26942.1369686064
7388,IN,KNOX,18083,white,male,3608.53973970697,20524.6585097145
7389,IN,KOSCIUSKO,18085,asian,female,34.6923076923077,70.0273948829317
7390,IN,KOSCIUSKO,18085,asian,male,13.5384615384615,17.6496281524985
7391,IN,KOSCIUSKO,18085,black,female,7.6952380952381,48.2492196798732
7392,IN,KOSCIUSKO,18085,black,male,29.8190476190476,642.028323042444
7393,IN,KOSCIUSKO,18085,hisp,female,673.041860465116,6536.48357216331
7394,IN,KOSCIUSKO,18085,hisp,male,807.650232558139,9315.4680554998
7395,IN,KOSCIUSKO,18085,other,female,128.15,628.76210672954
7396,IN,KOSCIUSKO,18085,other,male,127.05,618.614041374771
7397,IN,KOSCIUSKO,18085,white,female,6019.04701448125,27575.9013338669
7398,IN,KOSCIUSKO,18085,white,male,4942.56853798849,19161.0334098008
7399,IN,LAGRANGE,18087,asian,female,0.0,1688.31233437067
7400,IN,LAGRANGE,18087,asian,male,0.0,574.495169334463
7401,IN,LAGRANGE,18087,black,female,5.90625,303.030993822294
7402,IN,LAGRANGE,18087,black,male,29.3125,7438.54587254972
7403,IN,LAGRANGE,18087,hisp,female,76.3197969543147,378.194901035261
7404,IN,LAGRANGE,18087,hisp,male,85.2893401015228,470.736608761587
7405,IN,LAGRANGE,18087,other,female,46.7507692307692,517.527832054409
7406,IN,LAGRANGE,18087,other,male,41.2892307692308,404.726816125879
7407,IN,LAGRANGE,18087,white,female,1738.25128003151,14133.1134060683
7408,IN,LAGRANGE,18087,white,male,1514.59472233163,10760.5400966347
7409,IN,LAKE,18089,asian,female,652.0,645.119714417453
7410,IN,LAKE,18089,asian,male,793.0,784.548000718106
7411,IN,LAKE,18089,black,female,25549.0,17517.5289331145
7412,IN,LAKE,18089,black,male,17478.0,13728.1083896831
7413,IN,LAKE,18089,hisp,female,8548.0,7422.43566252697
7414,IN,LAKE,18089,hisp,male,8993.0,7839.62104027138
7415,IN,LAKE,18089,other,female,1016.0,1005.1415761214
7416,IN,LAKE,18089,other,male,482.0,479.121143763274
7417,IN,LAKE,18089,white,female,17300.0,13104.8131590304
7418,IN,LAKE,18089,white,male,17043.0,13211.8773261144
7419,IN,LAPORTE,18091,asian,female,138.0,137.005483315056
7420,IN,LAPORTE,18091,asian,male,18.0,17.9830800563998
7421,IN,LAPORTE,18091,black,female,2029.0,1814.01013107734
7422,IN,LAPORTE,18091,black,male,1213.0,1136.16209723745
7423,IN,LAPORTE,18091,hisp,female,878.0,837.742858634916
7424,IN,LAPORTE,18091,hisp,male,791.0,758.325656692256
7425,IN,LAPORTE,18091,other,female,157.0,155.712778735182
7426,IN,LAPORTE,18091,other,male,177.0,175.363935453549
7427,IN,LAPORTE,18091,white,female,7555.0,4574.26863021568
7428,IN,LAPORTE,18091,white,male,6193.0,4190.11478406183
7429,IN,LAWRENCE,18093,asian,female,9.84375,537.715926427174
7430,IN,LAWRENCE,18093,asian,male,11.71875,761.720284406426
7431,IN,LAWRENCE,18093,black,female,3.61809045226131,218.714347649459
7432,IN,LAWRENCE,18093,black,male,1.80904522613065,54.7058589509497
7433,IN,LAWRENCE,18093,hisp,female,145.161290322581,3971.07772676616
7434,IN,LAWRENCE,18093,hisp,male,106.129032258065,2131.83965097161
7435,IN,LAWRENCE,18093,other,female,77.4864864864865,515.8674159294
7436,IN,LAWRENCE,18093,other,male,68.1441441441442,403.487834741942
7437,IN,LAWRENCE,18093,white,female,3449.43469417405,36495.0932306172
7438,IN,LAWRENCE,18093,white,male,3139.51322097922,30313.526447895
7439,IN,MADISON,18095,asian,female,80.0,79.7648182853783
7440,IN,MADISON,18095,asian,male,114.0,113.522434130746
7441,IN,MADISON,18095,black,female,1719.0,1610.41362584059
7442,IN,MADISON,18095,black,male,1297.0,1235.18362547312
7443,IN,MADISON,18095,hisp,female,521.0,511.025318781465
7444,IN,MADISON,18095,hisp,male,698.0,680.096644985852
7445,IN,MADISON,18095,other,female,330.0,325.99823613714
7446,IN,MADISON,18095,other,male,500.0,490.81321427259
7447,IN,MADISON,18095,white,female,12070.0,6716.49615992357
7448,IN,MADISON,18095,white,male,9884.0,6294.04461103149
7449,IN,MARION,18097,asian,female,4651.0,4545.31982027033
7450,IN,MARION,18097,asian,male,5419.0,5257.62749283712
7451,IN,MARION,18097,black,female,59239.0,45276.5786075319
7452,IN,MARION,18097,black,male,43032.0,36032.0656142707
7453,IN,MARION,18097,hisp,female,15056.0,14073.9588829311
7454,IN,MARION,18097,hisp,male,18279.0,16846.4211705833
7455,IN,MARION,18097,other,female,4231.0,4160.85233829957
7456,IN,MARION,18097,other,male,2769.0,2738.56763382553
7457,IN,MARION,18097,white,female,70509.0,51740.2328994069
7458,IN,MARION,18097,white,male,63545.0,48285.5255022943
7459,IN,MARSHALL,18099,asian,female,6.30769230769231,123.693074417338
7460,IN,MARSHALL,18099,asian,male,2.46153846153846,19.0681693821011
7461,IN,MARSHALL,18099,black,female,0.304761904761905,3.80712417919178
7462,IN,MARSHALL,18099,black,male,1.18095238095238,57.0370065995484
7463,IN,MARSHALL,18099,hisp,female,446.958139534884,3805.75607949358
7464,IN,MARSHALL,18099,hisp,male,536.34976744186,5437.48055907865
7465,IN,MARSHALL,18099,other,female,104.85,539.998562095716
7466,IN,MARSHALL,18099,other,male,103.95,531.169511079399
7467,IN,MARSHALL,18099,white,female,3368.95298551875,17142.8921200959
7468,IN,MARSHALL,18099,white,male,2766.43146201151,11736.9156581873
7469,IN,MARTIN,18101,asian,female,0.0,115.542949298325
7470,IN,MARTIN,18101,asian,male,0.0,163.751345377445
7471,IN,MARTIN,18101,black,female,0.0,48.7788053513325
7472,IN,MARTIN,18101,black,male,0.0,12.1947013378331
7473,IN,MARTIN,18101,hisp,female,0.0,282.667879104824
7474,IN,MARTIN,18101,hisp,male,0.0,151.092611862643
7475,IN,MARTIN,18101,other,female,7.62162162162162,177.564321950072
7476,IN,MARTIN,18101,other,male,6.7027027027027,137.372238176632
7477,IN,MARTIN,18101,white,female,796.887694319338,5419.80360999494
7478,IN,MARTIN,18101,white,male,725.289699259044,4494.01290739734
7479,IN,MIAMI,18103,asian,female,23.75,304.834458283074
7480,IN,MIAMI,18103,asian,male,35.8333333333333,686.326699023786
7481,IN,MIAMI,18103,black,female,217.726519337017,7626.10783356502
7482,IN,MIAMI,18103,black,male,218.098066298343,7652.0885719031
7483,IN,MIAMI,18103,hisp,female,59.1811764705882,1619.16750131009
7484,IN,MIAMI,18103,hisp,male,48.564705882353,1091.33441355606
7485,IN,MIAMI,18103,other,female,34.5882352941177,485.482086407931
7486,IN,MIAMI,18103,other,male,40.0588235294118,650.079496722334
7487,IN,MIAMI,18103,white,female,2880.17876489707,19687.8199495431
7488,IN,MIAMI,18103,white,male,2326.00758396533,12953.2066706857
7489,IN,MONROE,18105,asian,female,2043.0,1958.65425886632
7490,IN,MONROE,18105,asian,male,2756.0,2602.50831565121
7491,IN,MONROE,18105,black,female,847.0,832.502495705769
7492,IN,MONROE,18105,black,male,1333.0,1297.09237142568
7493,IN,MONROE,18105,hisp,female,809.0,795.774153783975
7494,IN,MONROE,18105,hisp,male,1075.0,1051.64696372638
7495,IN,MONROE,18105,other,female,796.0,783.195796706073
7496,IN,MONROE,18105,other,male,348.0,345.552712943316
7497,IN,MONROE,18105,white,female,19661.0,11849.4425381429
7498,IN,MONROE,18105,white,male,19817.0,11880.9893098919
7499,IN,MONTGOMERY,18107,asian,female,3.04,94.2715874287653
7500,IN,MONTGOMERY,18107,asian,male,23.56,5541.32441994021
7501,IN,MONTGOMERY,18107,black,female,39.2072072072072,133.10898289856
7502,IN,MONTGOMERY,18107,black,male,75.3513513513514,449.096961809462
7503,IN,MONTGOMERY,18107,hisp,female,128.734353268428,2506.92204404181
7504,IN,MONTGOMERY,18107,hisp,male,138.136300417246,2885.01412642712
7505,IN,MONTGOMERY,18107,other,female,33.9444444444444,190.153515923281
7506,IN,MONTGOMERY,18107,other,male,23.3518518518519,91.7474834962022
7507,IN,MONTGOMERY,18107,white,female,3457.50815365102,28013.2608025787
7508,IN,MONTGOMERY,18107,white,male,2965.22467838377,20756.0826254275
7509,IN,MORGAN,18109,asian,female,0.0,26583.6420580002
7510,IN,MORGAN,18109,asian,male,0.0,0.0
7511,IN,MORGAN,18109,black,female,37.2,786.14365066944
7512,IN,MORGAN,18109,black,male,23.6727272727273,323.20762412534
7513,IN,MORGAN,18109,hisp,female,192.738461538462,466.038750630364
7514,IN,MORGAN,18109,hisp,male,162.830769230769,353.618454862365
7515,IN,MORGAN,18109,other,female,43.6936936936937,1516.64360865575
7516,IN,MORGAN,18109,other,male,22.5225225225225,407.892587422029
7517,IN,MORGAN,18109,white,female,5691.05038022814,29591.3950134094
7518,IN,MORGAN,18109,white,male,5117.94961977186,24225.8398581572
7519,IN,NEWTON,18111,asian,female,0.0,0.0
7520,IN,NEWTON,18111,asian,male,0.0,0.0
7521,IN,NEWTON,18111,black,female,0.0,13.9909955795521
7522,IN,NEWTON,18111,black,male,0.0,866.463149681867
7523,IN,NEWTON,18111,hisp,female,173.987783595113,1783.4185378604
7524,IN,NEWTON,18111,hisp,male,151.823734729494,1362.27207746816
7525,IN,NEWTON,18111,other,female,12.84046692607,48.0703400298407
7526,IN,NEWTON,18111,other,male,26.5369649805447,199.25603859588
7527,IN,NEWTON,18111,white,female,1058.83136865616,6996.3542183546
7528,IN,NEWTON,18111,white,male,1064.08202010175,7065.12327079549
7529,IN,NOBLE,18113,asian,female,43.0769230769231,704.248970109983
7530,IN,NOBLE,18113,asian,male,25.1282051282051,244.338389826352
7531,IN,NOBLE,18113,black,female,11.8125,105.063111106473
7532,IN,NOBLE,18113,black,male,58.625,2486.16582591267
7533,IN,NOBLE,18113,hisp,female,353.697123519459,2186.25100090374
7534,IN,NOBLE,18113,hisp,male,395.26565143824,2696.45230126442
7535,IN,NOBLE,18113,other,female,82.9661538461538,680.786548672366
7536,IN,NOBLE,18113,other,male,73.2738461538462,534.333949142896
7537,IN,NOBLE,18113,white,female,3520.39779440725,25889.9817025292
7538,IN,NOBLE,18113,white,male,3067.43678613627,19780.8658472202
7539,IN,OHIO,18115,asian,female,0.0,51.1719913671998
7540,IN,OHIO,18115,asian,male,0.0,75.8390193419369
7541,IN,OHIO,18115,black,female,0.0,124.117992791289
7542,IN,OHIO,18115,black,male,0.0,7.40076187411552
7543,IN,OHIO,18115,hisp,female,15.1404958677686,1127.75313801585
7544,IN,OHIO,18115,hisp,male,4.69421487603306,108.514679645156
7545,IN,OHIO,18115,other,female,1.6968085106383,6.89202677672759
7546,IN,OHIO,18115,other,male,4.38829787234043,45.6898097086213
7547,IN,OHIO,18115,white,female,417.454977773183,2034.38197401376
7548,IN,OHIO,18115,white,male,347.207898273545,1410.05470365091
7549,IN,ORANGE,18117,asian,female,26.90625,750.971531389847
7550,IN,ORANGE,18117,asian,male,32.03125,1061.69634019253
7551,IN,ORANGE,18117,black,female,13.2663316582915,121.803581989971
7552,IN,ORANGE,18117,black,male,6.63316582914573,30.8175529051339
7553,IN,ORANGE,18117,hisp,female,43.5483870967742,958.973423297771
7554,IN,ORANGE,18117,hisp,male,31.8387096774194,513.42228034603
7555,IN,ORANGE,18117,other,female,7.62162162162162,311.730479282252
7556,IN,ORANGE,18117,other,male,6.7027027027027,241.136577754098
7557,IN,ORANGE,18117,white,female,1596.36829870696,9892.89962103885
7558,IN,ORANGE,18117,white,male,1452.9393433096,8212.57959685397
7559,IN,OWEN,18119,asian,female,16.40625,98.5281725989987
7560,IN,OWEN,18119,asian,male,19.53125,138.668620817742
7561,IN,OWEN,18119,black,female,5.42713567839196,118.875513992754
7562,IN,OWEN,18119,black,male,2.71356783919598,29.7802405850045
7563,IN,OWEN,18119,hisp,female,26.1290322580645,774.480684942964
7564,IN,OWEN,18119,hisp,male,19.1032258064516,414.276349748712
7565,IN,OWEN,18119,other,female,12.7027027027027,323.638266537335
7566,IN,OWEN,18119,other,male,11.1711711711712,250.423739017351
7567,IN,OWEN,18119,white,female,1492.65189597559,12672.4530084018
7568,IN,OWEN,18119,white,male,1358.54155164899,10512.899674014
7569,IN,PARKE,18121,asian,female,0.0,0.0
7570,IN,PARKE,18121,asian,male,0.0,54.773803517527
7571,IN,PARKE,18121,black,female,18.9838709677419,537.14358616008
7572,IN,PARKE,18121,black,male,17.741935483871,469.367939199791
7573,IN,PARKE,18121,hisp,female,54.4021739130435,531.380228846889
7574,IN,PARKE,18121,hisp,male,66.3586956521739,786.261952253036
7575,IN,PARKE,18121,other,female,29.1897810218978,520.366205591043
7576,IN,PARKE,18121,other,male,16.0656934306569,159.267194196886
7577,IN,PARKE,18121,white,female,1097.86275515437,10791.1658574944
7578,IN,PARKE,18121,white,male,980.824494819982,8626.50086527479
7579,IN,PERRY,18123,asian,female,6.45061728395062,211.585955957261
7580,IN,PERRY,18123,asian,male,7.06172839506173,253.529498844163
7581,IN,PERRY,18123,black,female,10.0983606557377,184.872429081249
7582,IN,PERRY,18123,black,male,21.0,798.181774631696
7583,IN,PERRY,18123,hisp,female,38.0578778135048,527.58973334117
7584,IN,PERRY,18123,hisp,male,58.8553054662379,1259.48972033716
7585,IN,PERRY,18123,other,female,9.3503937007874,74.1093095287691
7586,IN,PERRY,18123,other,male,6.65748031496063,37.7126939526006
7587,IN,PERRY,18123,white,female,1387.11803225014,8948.8738754423
7588,IN,PERRY,18123,white,male,1205.48497994598,6778.40885549267
7589,IN,PIKE,18125,asian,female,0.0,123.015754382173
7590,IN,PIKE,18125,asian,male,0.0,147.428077495577
7591,IN,PIKE,18125,black,female,0.0,93.0591839935073
7592,IN,PIKE,18125,black,male,0.0,402.435306399608
7593,IN,PIKE,18125,hisp,female,0.0,133.812701625785
7594,IN,PIKE,18125,hisp,male,0.0,320.021709105069
7595,IN,PIKE,18125,other,female,0.0,32.4883318995488
7596,IN,PIKE,18125,other,male,0.0,16.4697649264849
7597,IN,PIKE,18125,white,female,720.427027911926,5259.13891257059
7598,IN,PIKE,18125,white,male,626.092330359335,3977.3278977993
7599,IN,PORTER,18127,asian,female,181.0,179.772996254682
7600,IN,PORTER,18127,asian,male,420.0,413.393258426966
7601,IN,PORTER,18127,black,female,1545.0,1455.59831460674
7602,IN,PORTER,18127,black,male,1091.0,1046.42018726592
7603,IN,PORTER,18127,hisp,female,1352.0,1283.53917602996
7604,IN,PORTER,18127,hisp,male,1847.0,1719.23187265918
7605,IN,PORTER,18127,other,female,131.0,130.357265917603
7606,IN,PORTER,18127,other,male,40.0,39.940074906367
7607,IN,PORTER,18127,white,female,11429.0,6536.78872659176
7608,IN,PORTER,18127,white,male,8664.0,5852.5806741573
7609,IN,POSEY,18129,asian,female,65.2847682119205,1194.62496093946
7610,IN,POSEY,18129,asian,male,60.3576158940397,1022.97915337615
7611,IN,POSEY,18129,black,female,13.1143695014663,93.2132076790402
7612,IN,POSEY,18129,black,male,27.2961876832845,399.317599264055
7613,IN,POSEY,18129,hisp,female,0.0,383.620109324591
7614,IN,POSEY,18129,hisp,male,0.0,231.077918381308
7615,IN,POSEY,18129,other,female,6.45454545454546,1852.85033356803
7616,IN,POSEY,18129,other,male,3.21212121212121,458.922276349135
7617,IN,POSEY,18129,white,female,1262.06103230421,10797.7270328625
7618,IN,POSEY,18129,white,male,1096.64858743593,8177.38290706718
7619,IN,PULASKI,18131,asian,female,0.0,0.0
7620,IN,PULASKI,18131,asian,male,0.0,0.0
7621,IN,PULASKI,18131,black,female,0.0,10.9396475937047
7622,IN,PULASKI,18131,black,male,0.0,677.492995874029
7623,IN,PULASKI,18131,hisp,female,16.4397905759162,254.652541565988
7624,IN,PULASKI,18131,hisp,male,14.3455497382199,193.943644934301
7625,IN,PULASKI,18131,other,female,1.63424124513619,28.5843538970931
7626,IN,PULASKI,18131,other,male,3.37743190661479,121.988826404483
7627,IN,PULASKI,18131,white,female,1078.09877155975,6499.25494919547
7628,IN,PULASKI,18131,white,male,1083.44496835836,6563.05256318825
7629,IN,PUTNAM,18133,asian,female,16.0,65871.9934660625
7630,IN,PUTNAM,18133,asian,male,0.0,0.0
7631,IN,PUTNAM,18133,black,female,28.8,306.387408060293
7632,IN,PUTNAM,18133,black,male,18.3272727272727,126.982368853868
7633,IN,PUTNAM,18133,hisp,female,23.2,1915.32822237625
7634,IN,PUTNAM,18133,hisp,male,19.6,1367.33834183275
7635,IN,PUTNAM,18133,other,female,13.981981981982,1203.07835056677
7636,IN,PUTNAM,18133,other,male,7.20720720720721,320.164960714057
7637,IN,PUTNAM,18133,white,female,3190.96863117871,28323.2058725695
7638,IN,PUTNAM,18133,white,male,2869.63136882129,22998.5055125837
7639,IN,RANDOLPH,18135,asian,female,0.0,605.548877042895
7640,IN,RANDOLPH,18135,asian,male,0.0,457.881948614666
7641,IN,RANDOLPH,18135,black,female,0.0,804.870612799217
7642,IN,RANDOLPH,18135,black,male,0.0,285.172410997455
7643,IN,RANDOLPH,18135,hisp,female,79.3945945945946,1042.87029180724
7644,IN,RANDOLPH,18135,hisp,male,89.1243243243243,1309.8870922892
7645,IN,RANDOLPH,18135,other,female,52.5,398.501581389188
7646,IN,RANDOLPH,18135,other,male,31.0625,145.052413405062
7647,IN,RANDOLPH,18135,white,female,2142.01385547965,12277.3761567981
7648,IN,RANDOLPH,18135,white,male,1854.77330895795,9263.62625313896
7649,IN,RIPLEY,18137,asian,female,0.0,210.60869174269
7650,IN,RIPLEY,18137,asian,male,0.0,312.130839936236
7651,IN,RIPLEY,18137,black,female,23.5616438356164,1006.83359714654
7652,IN,RIPLEY,18137,black,male,5.75342465753425,61.2256659831878
